movieId,title,genres,imdbId,tmdbId,poster_url
1621,Soul Food (1997),Drama,120169,29461,https://image.tmdb.org/t/p/original/97t6YjxjTpwQ439MJcPiPDrMAg0.jpg
1622,Kicked in the Head (1997),Comedy|Drama,119457,56651,https://image.tmdb.org/t/p/original/jJVtdeWddiarPpWgSnEBXEJAsz4.jpg
1623,Wishmaster (1997),Horror,120524,10351,https://image.tmdb.org/t/p/original/t7rep7SCqiy4COUsq2cOcdQwzU0.jpg
1624,"Thousand Acres, A (1997)",Drama,120323,66588,https://image.tmdb.org/t/p/original/p7tsW4oUi7hHbpNtFZdMQEBj42g.jpg
1625,"Game, The (1997)",Mystery|Thriller,119174,2649,https://image.tmdb.org/t/p/original/4UOa079915QjiTA2u5hT2yKVgUu.jpg
1626,Fire Down Below (1997),Action|Drama|Thriller,119123,14289,https://image.tmdb.org/t/p/original/3DqQr6aeXAkDnc1j7EaOvlQhUQU.jpg
1627,U Turn (1997),Action|Crime|Mystery,120399,10155,https://image.tmdb.org/t/p/original/lffvjJU8j7RLfz1SJVMfrn2wH6i.jpg
1628,"Locusts, The (1997)",Drama,119557,75250,https://image.tmdb.org/t/p/original/wPMFhbwv3eeEERtSHfNGKuR2wfj.jpg
1629,"MatchMaker, The (1997)",Comedy|Romance,119632,20457,https://image.tmdb.org/t/p/original/3TlW75w0Lo4uT6l8WRf3pdxbHHs.jpg
1630,"Lay of the Land, The (1997)",Comedy|Drama,123953,,https://m.media-amazon.com/images/M/MV5BMTgyODA1ODU0OF5BMl5BanBnXkFtZTcwNTQxMTIyMQ@@._V1_.jpg
1631,"Assignment, The (1997)",Thriller,118647,18355,https://image.tmdb.org/t/p/original/jA8igM5uO3OGeeVizFi4XljAogV.jpg
1632,"Smile Like Yours, A (1997)",Comedy|Romance,120151,33657,https://image.tmdb.org/t/p/original/7leSloggEARpFA3zWFQuLcQ6omt.jpg
1633,Ulee's Gold (1997),Drama,120402,55306,https://image.tmdb.org/t/p/original/uGoXXAGHhjdDzHmt8PkYKfSwqu3.jpg
1635,"Ice Storm, The (1997)",Drama,119349,68924,https://image.tmdb.org/t/p/original/3a6uLta7K8Dzojps4RoJAPHD0km.jpg
1636,Stag (1997),Action|Thriller,120192,36434,https://image.tmdb.org/t/p/original/kzy8BK7qN6HzOY79py1Dhvk7KLu.jpg
1639,Chasing Amy (1997),Drama|Romance,118842,2255,https://image.tmdb.org/t/p/original/eFhPqkNmRDfRHyQiUzUdoQjpwgh.jpg
1640,How to Be a Player (1997),Comedy,119326,28353,https://image.tmdb.org/t/p/original/1BFKMh1ogtWzGOjKTzxCD2tG0K3.jpg
1641,"Full Monty, The (1997)",Comedy,119164,9427,https://image.tmdb.org/t/p/original/xkMiZv2FPrhIAtxvEcN1jAbkHRY.jpg
1642,Indian Summer (a.k.a. Alive & Kicking) (1996),Comedy|Drama,116631,172545,https://image.tmdb.org/t/p/original/uCWcDTik7uyrDwaIIwFGvkHBrrn.jpg
1643,"Mrs. Brown (Her Majesty, Mrs. Brown) (1997)",Drama|Romance,119280,17589,https://image.tmdb.org/t/p/original/hVdBkTe6Fbd9rcsQoBTqrDw5I1z.jpg
1644,I Know What You Did Last Summer (1997),Horror|Mystery|Thriller,119345,3597,https://image.tmdb.org/t/p/original/rf7V1R9zyvbZE1GSxpGfiE0mWJr.jpg
1645,"Devil's Advocate, The (1997)",Crime|Horror|Mystery|Thriller,118971,1813,https://image.tmdb.org/t/p/original/5ZzBGpxy55OQzHxKVY11IpY6a0o.jpg
1646,Rocket Man (1997),Comedy,120029,36797,https://image.tmdb.org/t/p/original/laNJKezXJcWBZbKQFCtCAUl75fV.jpg
1647,Playing God (1997),Crime|Thriller,119906,12628,https://image.tmdb.org/t/p/original/gbxfRpEIpUfMVEv9M5TTGFGNHMt.jpg
1648,"House of Yes, The (1997)",Comedy|Drama|Thriller,119324,33344,https://image.tmdb.org/t/p/original/kCx1u3MDt7FwTTo5qihmwfePu0y.jpg
1649,"Fast, Cheap & Out of Control (1997)",Documentary,119107,25099,https://image.tmdb.org/t/p/original/8uXV6w3ZQUtefqjCgxXswCwPSjk.jpg
1650,Washington Square (1997),Drama,120481,45019,https://image.tmdb.org/t/p/original/3LIn7bskDwsmyxMWTNWRIPSCm2X.jpg
1651,Telling Lies in America (1997),Drama,120303,63437,https://image.tmdb.org/t/p/original/yNKGhbqUgFp7gDG4btnJdLIUzSM.jpg
1652,Year of the Horse (1997),Documentary,120539,62422,https://image.tmdb.org/t/p/original/kLO7UAx8OalCeW2JqTAispzNBJr.jpg
1653,Gattaca (1997),Drama|Sci-Fi|Thriller,119177,782,https://image.tmdb.org/t/p/original/eSKr5Fl1MEC7zpAXaLWBWSBjgJq.jpg
1654,FairyTale: A True Story (1997),Children's|Drama|Fantasy,119095,29911,https://image.tmdb.org/t/p/original/5H86i0qE8zCAbg0vTBKG7S7I2Vi.jpg
1655,Phantoms (1998),Horror,119891,9827,https://image.tmdb.org/t/p/original/aWkmnhNBlQNIPNNz4r0PGksXgT1.jpg
1656,Swept from the Sea (1997),Romance,120257,1959,https://image.tmdb.org/t/p/original/w5Or62J6mF099MQcn0Cq8ycIfqB.jpg
1657,Wonderland (1997),Documentary,120529,251481,"https://m.media-amazon.com/images/M/MV5BODNkZTBhZmUtNWIzYy00MTg4LWEwNGQtN2VlNDQyOTY2NmY1XkEyXkFqcGdeQXVyMzIzODM1NQ@@._V1_UY1200_CR751,0,630,1200_AL_.jpg"
1658,"Life Less Ordinary, A (1997)",Romance|Thriller,119535,8067,https://image.tmdb.org/t/p/original/tk7WNEwLZepFU2yPIIkRuQOO0Q9.jpg
1659,Hurricane Streets (1998),Drama,119338,125052,https://image.tmdb.org/t/p/original/kI8WAtPfjiPygfdKcwYJUkMZyh4.jpg
1660,Eve's Bayou (1997),Drama,119080,45153,https://image.tmdb.org/t/p/original/lVSYTzH2mO46XiBBY5wbZlW6wYT.jpg
1661,Switchback (1997),Thriller,119210,10871,https://image.tmdb.org/t/p/original/3v4nX475G97Vd8XCapTKQ7NTqMs.jpg
1662,Gang Related (1997),Crime,118900,14398,https://image.tmdb.org/t/p/original/zvl4RYK5OHo2d9V1aUkHkxhh9Zv.jpg
1663,Stripes (1981),Comedy,83131,10890,https://image.tmdb.org/t/p/original/vP8tPOgmJSNOh4bpOv1bFjid3rZ.jpg
1664,Nénette et Boni (1996),Drama,117221,99002,https://image.tmdb.org/t/p/original/yQ3dmTxq6HwRlvSlAq3TT9s5jj.jpg
1665,Bean (1997),Comedy,118689,1281,https://image.tmdb.org/t/p/original/IwrDPrB4d2DMcpnGkvan46yINL.jpg
1666,Hugo Pool (1997),Romance,119327,32332,https://image.tmdb.org/t/p/original/sVVdjinglTAShsEYlYkPNQ0SQGv.jpg
1667,Mad City (1997),Action|Drama,119592,9770,https://image.tmdb.org/t/p/original/wXb9KGqxyrAHNygRRI1HW1BhcU.jpg
1668,One Night Stand (1997),Drama,119832,12616,https://image.tmdb.org/t/p/original/h6aDoPEyK4rgp4MiuRvQjepoyZx.jpg
1669,"Tango Lesson, The (1997)",Romance,120275,34838,https://image.tmdb.org/t/p/original/c3auD7NWGsfZoL7RYi4EylsMaBs.jpg
1670,Welcome To Sarajevo (1997),Drama|War,120490,14905,https://image.tmdb.org/t/p/original/bGdDqsFCF0v9M5mB77fAF8vJMsy.jpg
1671,Deceiver (1997),Crime,119527,14583,https://image.tmdb.org/t/p/original/1bxBZV0KsUolu7MddTXZ0Prac3Q.jpg
1672,"Rainmaker, The (1997)",Drama,119978,11975,https://image.tmdb.org/t/p/original/twLGHXPjQtS8UyVGp5GXmhJiTM7.jpg
1673,Boogie Nights (1997),Drama,118749,4995,https://image.tmdb.org/t/p/original/wnE24UPCPQsQnbBOu4zVE2qaDNm.jpg
1674,Witness (1985),Drama|Romance|Thriller,90329,9281,https://image.tmdb.org/t/p/original/kOymD1rChAMykmDVEzJpIh4OYS7.jpg
1675,Incognito (1997),Crime|Thriller,119365,45928,https://image.tmdb.org/t/p/original/45idl65SLCipP1G1RMRVfkF4ldw.jpg
1676,Starship Troopers (1997),Action|Adventure|Sci-Fi|War,120201,563,https://image.tmdb.org/t/p/original/cxCmv23O7p3hyHwqoktHYkZcGsY.jpg
1677,Critical Care (1997),Comedy,118901,61337,https://image.tmdb.org/t/p/original/p4UPT3vvdKHsv6PbhvvtFm8w5Zx.jpg
1678,"Joy Luck Club, The (1993)",Drama,107282,19931,https://image.tmdb.org/t/p/original/s1Sk0hhVARNs7i9wqRHqbCriu8n.jpg
1679,Chairman of the Board (1998),Comedy,118836,31535,https://image.tmdb.org/t/p/original/1eGB1EjaUjGbiuPBAqndlO3khyn.jpg
1680,Sliding Doors (1998),Drama|Romance,120148,10215,https://image.tmdb.org/t/p/original/s8VOVTywXZIIHqdEjkCZziH0ebq.jpg
1681,Mortal Kombat: Annihilation (1997),Action|Adventure,119707,9823,https://image.tmdb.org/t/p/original/ttryglcY2osWZE3sRYBf3ewTZsW.jpg
1682,"Truman Show, The (1998)",Drama,120382,37165,https://image.tmdb.org/t/p/original/vuza0WqY239yBXOadKlGwJsZJFE.jpg
1683,"Wings of the Dove, The (1997)",Drama|Romance|Thriller,120520,45609,https://image.tmdb.org/t/p/original/eb1ZnIEC8LMmMgwD2fIAmQOkcd.jpg
1684,Mrs. Dalloway (1997),Romance,119723,38904,https://image.tmdb.org/t/p/original/wG1HPrvQhiubzEWsD5zh67kXwfb.jpg
1685,"I Love You, I Love You Not (1996)",Romance,116592,45565,https://image.tmdb.org/t/p/original/aesZ94JtQFiVdvNFNbO5CSeWms2.jpg
1686,Red Corner (1997),Crime|Thriller,119994,9407,https://image.tmdb.org/t/p/original/xsIbKOO1CacqTagyJmEGGf4kOnn.jpg
1687,"Jackal, The (1997)",Action|Thriller,119395,4824,https://image.tmdb.org/t/p/original/oXF26QmDEaRaH9Fbhs3NXtcnryx.jpg
1688,Anastasia (1997),Animation|Children's|Musical,118617,9444,https://image.tmdb.org/t/p/original/3qbAX0cltrlbCXpgMmuv0LLrfp8.jpg
1689,"Man Who Knew Too Little, The (1997)",Comedy|Mystery,120483,9414,https://image.tmdb.org/t/p/original/yVlIZa0u6CTN5LudxGX77Fk46iz.jpg
1690,Alien: Resurrection (1997),Action|Horror|Sci-Fi,118583,8078,https://image.tmdb.org/t/p/original/9aRDMlU5Zwpysilm0WCWzU2PCFv.jpg
1692,Alien Escape (1995),Horror|Sci-Fi,112318,29938,https://image.tmdb.org/t/p/original/f58Pev9peTv9zDzWAYY2X7GiMbI.jpg
1693,Amistad (1997),Drama,118607,11831,https://image.tmdb.org/t/p/original/6QqNyIHKow0jngiQgTNBOBrLILM.jpg
1694,"Apostle, The (1997)",Drama,118632,2895,https://image.tmdb.org/t/p/original/jFCpQF6k1ksC7dLUJBgYvNwwlVe.jpg
1695,Artemisia (1997),Drama,123385,39177,https://image.tmdb.org/t/p/original/5mMzt0Cw99wNk0xTT7YOdRxaqZp.jpg
1696,Bent (1997),Drama|War,118698,19601,https://image.tmdb.org/t/p/original/mTRIVPmRK01rgLlE6XJPGbbRdXb.jpg
1697,"Big Bang Theory, The (1994)",Crime,109266,124606,https://image.tmdb.org/t/p/original/pDvf5rsulgcJtZx6voFEO05aC3p.jpg
1698,"Boys, Les (1997)",Comedy,118764,42832,https://image.tmdb.org/t/p/original/yk4NokXK0Bg84ULFOiVFmXp12EC.jpg
1699,"Butcher Boy, The (1998)",Drama,118804,22797,https://image.tmdb.org/t/p/original/f6IlMNPHW2v9EiL9iCSYs0yQCR9.jpg
1701,Deconstructing Harry (1997),Comedy|Drama,118954,2639,https://image.tmdb.org/t/p/original/i7Z5DdznqANJUjqWISEFu9bw6J7.jpg
1702,Flubber (1997),Children's|Comedy|Fantasy,119137,9574,https://image.tmdb.org/t/p/original/bnKvk04icAyCO1KjqhsaEXBO9aJ.jpg
1703,For Richer or Poorer (1997),Comedy,119142,10371,https://image.tmdb.org/t/p/original/tPjqY9Qp5WOIBFKnyEpMBVwGr01.jpg
1704,Good Will Hunting (1997),Drama,119217,489,https://image.tmdb.org/t/p/original/bABCBKYBK7A5G1x0FzoeoNfuj2.jpg
1705,Guy (1996),Drama,116465,167738,https://image.tmdb.org/t/p/original/mRknaVpfUblaNzwSWFfpiFqAgWA.jpg
1706,Harlem River Drive (1996),Drama,116490,293820,"https://m.media-amazon.com/images/I/71eiJtBg-dL._UF1000,1000_QL80_.jpg"
1707,Home Alone 3 (1997),Children's|Comedy,119303,9714,https://image.tmdb.org/t/p/original/6uOadrCfle0n2LOOxHbgWEdnrm2.jpg
1708,Ill Gotten Gains (1997),Drama,119352,102406,https://image.tmdb.org/t/p/original/r4irj0Pv1qhXPsda5NQy8btUhy5.jpg
1709,Legal Deceit (1997),Thriller,130073,531591,https://m.media-amazon.com/images/M/MV5BOGZhZmY4OGYtZTI5ZC00MmU2LTg5NDgtMzVkMGJjZmY5ZTNmXkEyXkFqcGdeQXVyMzY2ODUzMjA@._V1_.jpg
1711,Midnight in the Garden of Good and Evil (1997),Comedy|Crime|Drama|Mystery,119668,8197,https://image.tmdb.org/t/p/original/wjOZQfffXsNCV18vrXHLm8XUbPn.jpg
1713,Mouse Hunt (1997),Children's|Comedy,119715,6283,https://image.tmdb.org/t/p/original/aqBPrWOzXEO3rWEk3DYTHBjXNZb.jpg
1714,Never Met Picasso (1996),Romance,117167,279698,https://image.tmdb.org/t/p/original/gT75fq6XuyuBvXXF8Dzgtspxew7.jpg
1715,Office Killer (1997),Thriller,119819,49728,https://image.tmdb.org/t/p/original/ytPjWp5LMW5jV9IVrcv6yTsxDTH.jpg
1716,"Other Voices, Other Rooms (1997)",Drama,119845,64562,https://image.tmdb.org/t/p/original/4ifPBA4AjRQWxgVJAwSwWp6nFCa.jpg
1717,Scream 2 (1997),Horror|Thriller,120082,4233,https://image.tmdb.org/t/p/original/dORlVasiaDkJXTqt9bdH7nFNs6C.jpg
1718,Stranger in the House (1997),Thriller,120222,191874,https://image.tmdb.org/t/p/original/iWD7fxQZpBw1AVfk0AOyqou1x26.jpg
1719,"Sweet Hereafter, The (1997)",Drama,120255,10217,https://image.tmdb.org/t/p/original/gJy7LMq4b5qO5fsSUSoBgm24BHf.jpg
1720,Time Tracers (1995),Action|Adventure|Sci-Fi,128755,438108,https://image.tmdb.org/t/p/original/490wG6tZop82i0REjt2WQ1Juk0n.jpg
1721,Titanic (1997),Drama|Romance,120338,597,https://image.tmdb.org/t/p/original/9xjZS2rlVxm8SFx8kPC3aIGCOYQ.jpg
1722,Tomorrow Never Dies (1997),Action|Romance|Thriller,120347,714,https://image.tmdb.org/t/p/original/gZm002w7q9yLOkltxT76TWGfdZX.jpg
1723,Twisted (1996),Comedy|Drama,117994,52537,https://image.tmdb.org/t/p/original/aqLmLzIlhLkNnahwQmE3PywYMcf.jpg
1724,Full Speed (1996),Drama,118230,12799,https://image.tmdb.org/t/p/original/7IBinPgeZtAOx5qFxTEbJozc6a1.jpg
1725,"Education of Little Tree, The (1997)",Drama,119052,62394,https://image.tmdb.org/t/p/original/cBJCiV56y5i5kEWZw1vXf2QYuFM.jpg
1726,"Postman, The (1997)",Drama,119925,9922,https://image.tmdb.org/t/p/original/piVzOuKFLHNGLxnjwNtibC26lTy.jpg
1727,"Horse Whisperer, The (1998)",Drama,119314,547,https://image.tmdb.org/t/p/original/ptkDeHY2mRJVyNRyxb9TgyAjTYs.jpg
1728,"Winter Guest, The (1997)",Drama,120521,25994,https://image.tmdb.org/t/p/original/9t0hyTI7HTB6JSIecUNODrtBvwa.jpg
1729,Jackie Brown (1997),Crime|Drama,119396,184,https://image.tmdb.org/t/p/original/ewbLUXvm4riZL0aepy90o0vMesn.jpg
1730,Kundun (1997),Drama,119485,9746,https://image.tmdb.org/t/p/original/yvdFRDoQIQ5PBk4u8x8gJT8NJAw.jpg
1731,Mr. Magoo (1997),Comedy,119718,9438,https://image.tmdb.org/t/p/original/p24cXStOcsO8DH5ew5Rdf2lQYCa.jpg
1732,"Big Lebowski, The (1998)",Comedy|Crime|Mystery|Thriller,118715,115,https://image.tmdb.org/t/p/original/9mprbw31MGdd66LR0AQKoDMoFRv.jpg
1733,Afterglow (1997),Drama|Romance,118566,26941,https://image.tmdb.org/t/p/original/l1oF4ef36A4EuJFtSZ4X2mXfT03.jpg
1734,My Life in Pink (Ma vie en rose) (1997),Comedy|Drama,119590,27103,https://image.tmdb.org/t/p/original/4SwZaSDy1DR80QXKdvp6iSTawK2.jpg
1735,Great Expectations (1998),Drama|Romance,119223,9410,https://image.tmdb.org/t/p/original/djLsfl3lm7BZKWsKfVZ2wM1ZMrP.jpg
1738,Vermin (1998),Comedy,120881,,
1739,3 Ninjas: High Noon On Mega Mountain (1998),Action|Children's,118539,32302,https://image.tmdb.org/t/p/original/hro6QSAQ9s8slnDtB7SzhjcmTet.jpg
1740,Men of Means (1998),Action|Drama,119655,216794,https://image.tmdb.org/t/p/original/65oIKNKO9c1qxDKHmjmmwnWpObu.jpg
1742,Caught Up (1998),Crime,119988,88863,https://image.tmdb.org/t/p/original/cRfULxRff9v6VWgqBFIXTFVqkzr.jpg
1743,Arguing the World (1996),Documentary,129758,154821,https://image.tmdb.org/t/p/original/tb7GZaZGWnfzItqHUL6rkc4IHHb.jpg
1744,Firestorm (1998),Action|Adventure|Thriller,120670,41417,https://image.tmdb.org/t/p/original/joAzHTg4xoz56zQ7AntfTYENuAD.jpg
1746,Senseless (1998),Comedy,120820,12538,https://image.tmdb.org/t/p/original/rqy7OFHWy1NMjmgjyI8XYcl0VU5.jpg
1747,Wag the Dog (1997),Comedy|Drama,120885,586,https://image.tmdb.org/t/p/original/nA9vfJLJSYjvYsjfzFqi9z1tPrt.jpg
1748,Dark City (1998),Film-Noir|Sci-Fi|Thriller,118929,2666,https://image.tmdb.org/t/p/original/AdBe2ow8hdlT2aLBYuUjs0Xkqkw.jpg
1749,"Leading Man, The (1996)",Romance,116845,46338,https://image.tmdb.org/t/p/original/7Aywawe75W7VKip12gWuiBOiDiT.jpg
1750,Star Kid (1997),Adventure|Children's|Fantasy|Sci-Fi,120478,54007,https://image.tmdb.org/t/p/original/srnvpaAg83sfYr82meDe6k1nDd.jpg
1752,Hard Rain (1998),Action|Thriller,120696,11258,https://image.tmdb.org/t/p/original/hhG5ppaEQIV83GbUVfPlBMDFvVu.jpg
1753,Half Baked (1998),Comedy,120693,9490,https://image.tmdb.org/t/p/original/14TmEac4bquNaEld9t0uIliYoKE.jpg
1754,Fallen (1998),Action|Mystery|Thriller,119099,9411,https://image.tmdb.org/t/p/original/nEDvTB9cP2oIKY0M1ZdDvuUEJ8d.jpg
1755,Shooting Fish (1997),Romance,120122,25719,https://image.tmdb.org/t/p/original/abFsC6JK9mwFwJW3hvb3X878Ct1.jpg
1756,"Prophecy II, The (1998)",Horror,118643,9033,https://image.tmdb.org/t/p/original/paHyRgF3uBMvK3i4YRjJ9wwFxbH.jpg
1757,Duoluo tianshi (1995),Drama,112913,11220,https://image.tmdb.org/t/p/original/yyM9BPdwttK5LKZSLvHae7QPKo1.jpg
1759,Four Days in September (1997),Drama,119815,21253,https://image.tmdb.org/t/p/original/qDHde9CScDykVYfwaLCvNRqAZlU.jpg
1760,Spice World (1997),Comedy|Musical,120185,6116,https://image.tmdb.org/t/p/original/yWK6Wz8kHPlBcWW9BzZm2Dm0cOl.jpg
1762,Deep Rising (1998),Action|Horror|Sci-Fi,118956,9457,https://image.tmdb.org/t/p/original/fCRNZE9HVeMT7T7A5aU3DLxANCX.jpg
1764,Tainted (1998),Comedy|Thriller,128690,281289,https://image.tmdb.org/t/p/original/jZd9EF9ES5PWM3Z2td3VyDlYPgE.jpg
1765,"Letter From Death Row, A (1998)",Crime|Drama,119521,43911,https://image.tmdb.org/t/p/original/mtqjwonuIXYwD6ylsViyKeQPOoi.jpg
1767,Music From Another Room (1998),Drama|Romance,119734,39424,https://image.tmdb.org/t/p/original/zamhRB4bKVeRUW568lVSFeEbqVg.jpg
1768,Mat' i syn (1997),Drama,119711,44361,https://image.tmdb.org/t/p/original/mOecN5ZKgNNhHhmpxrdvpzsWu8O.jpg
1769,"Replacement Killers, The (1998)",Action|Thriller,120008,11702,https://image.tmdb.org/t/p/original/5JAVd0lYhkB2dsDtt84Qt6grNIn.jpg
1770,B. Monkey (1998),Romance|Thriller,120594,2923,https://image.tmdb.org/t/p/original/80bQjfpH14P5p2TDnfWUukEkM55.jpg
1771,Night Flier (1997),Horror,119784,12238,https://image.tmdb.org/t/p/original/pEC459c1elFll8hrtyatH5pDLTb.jpg
1772,Blues Brothers 2000 (1998),Action|Comedy|Musical,118747,11568,https://image.tmdb.org/t/p/original/nCoY8UK2x4DWpICipL40Hg4cDmO.jpg
1773,Tokyo Fist (1995),Action|Drama,114690,41577,https://image.tmdb.org/t/p/original/sKkY3FrYcAVOfXyGLj66NUXN5I8.jpg
1774,Mass Transit (1998),Comedy|Drama,133090,,https://m.media-amazon.com/images/M/MV5BMTI3MzM1NjkxM15BMl5BanBnXkFtZTcwMTg1NTcyMQ@@._V1_.jpg
1776,Ride (1998),Drama,120707,66894,https://image.tmdb.org/t/p/original/e4G3p4ehqdbTv4HuqDZax9P77QK.jpg
1777,"Wedding Singer, The (1998)",Comedy|Romance,120888,11003,https://image.tmdb.org/t/p/original/zVvyTrcZQb7kC2DPDzyo25WcxXp.jpg
1779,Sphere (1998),Adventure|Sci-Fi|Thriller,120184,10153,https://image.tmdb.org/t/p/original/5IMr0L4BoONvN5i9kyVd0zGww3L.jpg
1780,Ayn Rand: A Sense of Life (1997),Documentary,118662,49645,https://image.tmdb.org/t/p/original/7sDMpvslFs9OpIjb0LbYSfL3lMe.jpg
1781,"Further Gesture, A (1996)",Drama,116379,47112,https://image.tmdb.org/t/p/original/ldoeypXkLwIOhCVvak72GWJqFWz.jpg
1782,Little City (1998),Comedy|Romance,119548,102732,https://image.tmdb.org/t/p/original/3jbcNcs3kk9y7g2ENmRA9Ppdkyn.jpg
1783,Palmetto (1998),Film-Noir|Mystery|Thriller,120782,30949,https://image.tmdb.org/t/p/original/3R8At5ll1ZyCJT7FWbLmCjVqFlp.jpg
1784,As Good As It Gets (1997),Comedy|Drama,119822,2898,https://image.tmdb.org/t/p/original/xXxuJPNUDZ0vjsAXca0O5p3leVB.jpg
1785,King of New York (1990),Action|Crime,99939,9558,https://image.tmdb.org/t/p/original/1MyH4MJAJZJbb6wDVeOc2bTECtK.jpg
1787,"Paralyzing Fear: The Story of Polio in America, A (1998)",Documentary,145302,83593,https://m.media-amazon.com/images/M/MV5BMTI0Mjg0NTg0MF5BMl5BanBnXkFtZTcwNjY0NjcyMQ@@._V1_FMjpg_UX1000_.jpg
1788,Men With Guns (1997),Action|Drama,119656,320011,https://image.tmdb.org/t/p/original/qPDXDeubQVDHGxwV3Jnc3yBUefl.jpg
1789,"Sadness of Sex, The (1995)",Drama,114322,,https://resizing.flixster.com/yhXGCWpk5quZB18hhhKAutpQHmM=/fit-in/352x330/v2/https://resizing.flixster.com/-XZAfHZM39UwaGJIFWKAE8fS0ak=/v3/t/assets/p59852_v_v10_aa.jpg
1791,Twilight (1998),Crime|Drama,119594,26269,https://image.tmdb.org/t/p/original/jepRBZNXgsINrbtSiSEdtCYbRMM.jpg
1792,U.S. Marshalls (1998),Action|Thriller,120873,11808,https://image.tmdb.org/t/p/original/5ST0BydDSXtW5AtfDDhTVS13pTt.jpg
1793,Welcome to Woop-Woop (1997),Comedy,120491,6970,https://image.tmdb.org/t/p/original/2ek9pyqNFQbtwtXptRZxsIGkOuN.jpg
1794,Love and Death on Long Island (1997),Comedy|Drama,119574,47452,https://image.tmdb.org/t/p/original/6DTNKPlSZGwlsAibzhdeKSZ2K88.jpg
1795,"Callejón de los milagros, El (1995)",Drama,112619,18205,https://image.tmdb.org/t/p/original/nqBmwrAWuhfEiPwVdYYmC1VzNeN.jpg
1796,In God's Hands (1998),Action|Drama,140282,36943,https://image.tmdb.org/t/p/original/yM1X70JoJjyjqrUVQmmxbwnDmt8.jpg
1797,Everest (1998),Documentary,120661,21736,https://image.tmdb.org/t/p/original/a104Pkm7cHsztZK2wGiZFJmMqDs.jpg
1798,Hush (1998),Thriller,118744,17941,https://image.tmdb.org/t/p/original/8MYep3CqMoPZPbuISXPqzIEpuPv.jpg
1799,Suicide Kings (1997),Crime|Drama,120241,10668,https://image.tmdb.org/t/p/original/rQ2Sidqubi7XiHDScFe1faIz3Uv.jpg
1801,"Man in the Iron Mask, The (1998)",Action|Drama|Romance,120744,9313,https://image.tmdb.org/t/p/original/zHE9yRURvA7DyhYtQxkGTfE1Ywi.jpg
1804,"Newton Boys, The (1998)",Crime|Drama,120769,42807,https://image.tmdb.org/t/p/original/dyDO45OuOOKtOttUcAb6D3MgU5.jpg
1805,Wild Things (1998),Crime|Drama|Mystery|Thriller,120890,617,https://image.tmdb.org/t/p/original/aaicreJBf7EuwGq3GgUV5ZedlfF.jpg
1806,Paulie (1998),Adventure|Children's|Comedy,125454,36568,https://image.tmdb.org/t/p/original/aiW8TWjIuFveTcA5BCU7KMjPaaW.jpg
1807,"Cool Dry Place, A (1998)",Drama,120642,37272,https://image.tmdb.org/t/p/original/c1pyoTbc3xkLTIhPnj153CVUsRn.jpg
1809,Hana-bi (1997),Comedy|Crime|Drama,119250,5910,https://image.tmdb.org/t/p/original/bWIo1nDJnSyGJvVt8bRw8PHBqo4.jpg
1810,Primary Colors (1998),Drama,119942,9440,https://image.tmdb.org/t/p/original/1FDR837wg7bi02F1R7JESCoPWBD.jpg
1811,"Niagara, Niagara (1997)",Drama,119780,53092,https://image.tmdb.org/t/p/original/mT46iyYXAgCJIt73qk1T3f13Sgv.jpg
1812,Wide Awake (1998),Children's|Comedy|Drama,120510,32911,https://image.tmdb.org/t/p/original/xnqLUL2l71KVSaqiz9fbFpXtEFe.jpg
1814,"Price Above Rubies, A (1998)",Drama,120793,44308,https://image.tmdb.org/t/p/original/xR8U72BbHOc0o5q6UjApLRXRIRc.jpg
1815,Eden (1997),Drama,119049,124821,https://image.tmdb.org/t/p/original/5BywENpd9OTUKPsT4tbZNQvUqHB.jpg
1816,Two Girls and a Guy (1997),Comedy|Drama,124179,32456,https://image.tmdb.org/t/p/original/9Hj90OgXLBReJCAGqOOzzxjZfCh.jpg
1817,No Looking Back (1998),Comedy|Drama|Romance,119560,93350,https://image.tmdb.org/t/p/original/nrhlaUJn8y9rRKhvVRraOhbNSIz.jpg
1819,Storefront Hitchcock (1997),Drama,120219,62695,https://image.tmdb.org/t/p/original/rljusSHXR6vlKB4yoXWhLD6ZsDX.jpg
1820,"Proposition, The (1998)",Drama,120108,32144,https://image.tmdb.org/t/p/original/zIPmvZyWLHOTZgpPXgnKgO2pvM0.jpg
1821,"Object of My Affection, The (1998)",Comedy|Romance,120772,17127,https://image.tmdb.org/t/p/original/7LlWOHxcDu0Qsf70LnKwMYV63kb.jpg
1822,Meet the Deedles (1998),Children's|Comedy,120645,40688,https://image.tmdb.org/t/p/original/fJw73MvTkSdYloesTQSS1zi3IsL.jpg
1824,Homegrown (1998),Comedy|Thriller,119305,17133,https://image.tmdb.org/t/p/original/feQeYHriKLCjzkUEjg4D81ggyYs.jpg
1825,"Player's Club, The (1998)",Action|Drama,119905,19848,https://image.tmdb.org/t/p/original/zq6D4HBRK6GMaJj4w5n5QsKXkLF.jpg
1826,Barney's Great Adventure (1998),Adventure|Children's,120598,17644,https://image.tmdb.org/t/p/original/tSadXiI88soRyS4mcSr7PsKWaqN.jpg
1827,"Big One, The (1997)",Comedy|Documentary,124295,1774,https://image.tmdb.org/t/p/original/jodI8ifzMO2IvuE0oBnqLZ2LCgF.jpg
